batch_size,batchnum,worker_num,AVG_data,MIN_data,MAX_data,Median_data,p99_data,AVG_train,MIN_train,MAX_train,Median_train,p99_train
512,3000,4,0.8738099748282124,0.09573554992675781,16.195510149002075,0.34979772567749023,2.668061962127681,0.1461752813211162,0.13565897941589355,0.7280397415161133,0.1454334259033203,0.15073757886886596
512,3000,8,0.35788936714093084,0.09370946884155273,27.465686082839966,0.34209144115448,0.4833520174026489,0.1465091829200824,0.1346890926361084,0.7614383697509766,0.14580678939819336,0.15174481868743894
512,3000,16,0.3785454324490542,0.09265875816345215,50.301429271698,0.3600257635116577,0.3916737079620361,0.1458258319148819,0.13398146629333496,1.0245273113250732,0.1447080373764038,0.1515386986732483
8,3000,0,0.06364274779703966,0.05035591125488281,0.16038274765014648,0.06229257583618164,0.0853583812713623,0.025819742453173773,0.01044154167175293,0.5562849044799805,0.025779008865356445,0.03262639045715332
8,3000,1,0.048371409146398835,0.0033216476440429688,3.231788158416748,0.047005414962768555,0.06342697143554688,0.02461214138642425,0.011336803436279297,0.4434826374053955,0.027182340621948242,0.03180575370788574
8,3000,1,0.05006700021272816,0.003506898880004883,3.2310853004455566,0.049225807189941406,0.06457066535949707,0.022624690705082967,0.017323017120361328,0.43895673751831055,0.0241849422454834,0.027904510498046875
16,3000,0,0.12967140410034628,0.10290789604187012,0.4013240337371826,0.12906360626220703,0.15218448638916016,0.02510162712295466,0.01254582405090332,0.4356997013092041,0.02501511573791504,0.030843019485473633
16,3000,1,0.1150632080973009,0.005051612854003906,3.3361051082611084,0.11377072334289551,0.13352537155151367,0.024811497135028882,0.01719951629638672,0.45056939125061035,0.0261690616607666,0.028179407119750977
16,3000,1,0.12561813834030522,0.0053293704986572266,3.2756857872009277,0.12369441986083984,0.14289093017578125,0.021200932172567438,0.017445802688598633,0.43817853927612305,0.020943164825439453,0.026467323303222656
32,3000,0,0.2604881894068097,0.12656426429748535,0.43724608421325684,0.261077880859375,0.28716468811035156,0.025755538895939716,0.015351295471191406,0.46782588958740234,0.025592803955078125,0.03015899658203125
32,3000,1,0.23266961303642295,0.007977962493896484,3.374920129776001,0.22921395301818848,0.27114415168762207,0.025915642811115167,0.01833796501159668,0.5546801090240479,0.027272701263427734,0.030370712280273438
32,3000,1,0.23422882319370614,0.009104728698730469,3.4930155277252197,0.2305138111114502,0.2751333713531494,0.026125845135310934,0.021492481231689453,0.46005821228027344,0.025460243225097656,0.03222298622131348
64,3000,0,0.5775986994476725,0.5026507377624512,0.8474733829498291,0.5803956985473633,0.6246786117553711,0.03435621679484626,0.026182174682617188,0.4651813507080078,0.03480029106140137,0.03706073760986328
64,3000,1,0.47900804588294993,0.11459016799926758,3.7037906646728516,0.46515846252441406,0.5753612518310547,0.03446645658836886,0.027288436889648438,0.4496724605560303,0.034189462661743164,0.036742210388183594
64,3000,1,0.48181374483766337,0.12087869644165039,3.6483964920043945,0.465839147567749,0.5593290328979492,0.032872496982766404,0.023816585540771484,0.45953822135925293,0.03299236297607422,0.03548550605773926
128,3000,0,1.082019566456821,0.952075719833374,1.4616894721984863,1.09196138381958,1.155242919921875,0.05120155184477895,0.04221940040588379,0.46718573570251465,0.05154085159301758,0.0585939884185791
128,3000,1,0.9710141164149813,0.5782382488250732,4.3226587772369385,0.9246816635131836,1.1242780685424805,0.04996079979082697,0.040456295013427734,0.5749258995056152,0.04967164993286133,0.05134940147399902
128,3000,1,1.0029965846866657,0.7442269325256348,4.297172546386719,1.0370121002197266,1.1283023357391357,0.050526265341692946,0.048769474029541016,0.4767167568206787,0.05040383338928223,0.05229902267456055
256,3000,0,2.0419058518503475,1.0418901443481445,2.4082117080688477,2.039477825164795,2.229605197906494,0.08202059647910637,0.07124876976013184,0.5507071018218994,0.08218193054199219,0.08610773086547852
256,3000,1,1.997902794068593,1.6649925708770752,5.131053686141968,1.9956669807434082,2.125117063522339,0.08259113253612829,0.0800790786743164,0.6304619312286377,0.08230924606323242,0.08359408378601074
256,3000,1,1.774183832856267,0.9373452663421631,5.537333965301514,1.8072631359100342,1.9725823402404785,0.08086028618639368,0.07118487358093262,0.5542335510253906,0.0805811882019043,0.08191227912902832
