batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,training_time,data_todevice_time
32,32,7,0,4.395747184753418,1.1586215496063232,3.2371256351470947,0.08311033248901367
32,32,8,0,4.925385475158691,1.683190107345581,3.2421953678131104,0.08256983757019043
64,1,5,0,25.706377029418945,23.644094944000244,2.062282085418701,0.15970778465270996
64,1,6,0,25.637493133544922,23.64626693725586,1.9912261962890625,0.15923619270324707
64,1,7,0,25.1927707195282,23.206404209136963,1.9863665103912354,0.159013032913208
64,1,8,0,25.33981204032898,23.403958320617676,1.9358537197113037,0.15903854370117188
64,2,5,0,12.214526653289795,10.239921808242798,1.974604845046997,0.1566758155822754
64,2,6,0,12.65785026550293,10.713447570800781,1.9444026947021484,0.15999174118041992
64,2,7,0,12.606961011886597,10.61616849899292,1.9907925128936768,0.15693998336791992
64,2,8,0,12.964619398117065,10.955034732818604,2.009584665298462,0.15932059288024902
64,4,5,0,5.848093509674072,3.725745677947998,2.122347831726074,0.15486860275268555
64,4,6,0,5.607630014419556,3.5001182556152344,2.1075117588043213,0.15597796440124512
64,4,7,0,5.692204236984253,3.5703742504119873,2.1218299865722656,0.1550579071044922
64,4,8,0,5.519724607467651,3.414048433303833,2.1056761741638184,0.15742087364196777
64,8,5,0,4.006134033203125,1.1433730125427246,2.8627610206604004,0.1572272777557373
64,8,6,0,4.066005229949951,1.3144845962524414,2.7515206336975098,0.1548295021057129
64,8,7,0,3.9023733139038086,1.1071116924285889,2.7952616214752197,0.1548006534576416
64,8,8,0,4.116671085357666,1.2763452529907227,2.8403258323669434,0.15558242797851562
64,16,5,0,4.855999946594238,1.4208691120147705,3.4351308345794678,0.15508651733398438
64,16,6,0,4.777027606964111,1.1426684856414795,3.634359121322632,0.15557527542114258
64,16,7,0,5.3233091831207275,1.5553901195526123,3.7679190635681152,0.15688610076904297
64,16,8,0,5.276842355728149,1.6937034130096436,3.583138942718506,0.1569216251373291
64,32,5,0,5.350494623184204,1.6630616188049316,3.6874330043792725,0.15602445602416992
64,32,6,0,6.058974027633667,2.075345993041992,3.983628034591675,0.15578508377075195
64,32,7,0,7.10022497177124,2.9877753257751465,4.112449645996094,0.1558828353881836
64,32,8,0,5.257995128631592,1.6441946029663086,3.613800525665283,0.15617895126342773
128,1,5,0,52.52831053733826,49.75608491897583,2.7722256183624268,0.310147762298584
128,1,6,0,52.09816336631775,49.363492250442505,2.734671115875244,0.30992889404296875
128,1,7,0,52.60050559043884,49.855082988739014,2.745422601699829,0.3100457191467285
