batch_size,worker_num,prefetch_factor,batch_idx,data_time,training_time
512,16,1,178,0.6096711158752441,0.089202880859375
512,16,1,179,0.5816638469696045,0.09037208557128906
512,16,1,180,0.6196074485778809,0.08880114555358887
512,16,1,181,0.5608339309692383,0.09076547622680664
512,16,1,182,0.6171932220458984,0.08963775634765625
512,16,1,183,0.55753493309021,0.0917060375213623
512,16,1,184,0.6299679279327393,0.09165644645690918
512,16,1,185,0.6200203895568848,0.08989953994750977
512,16,1,186,0.5738334655761719,0.09022331237792969
512,16,1,187,0.5663297176361084,0.09123086929321289
512,16,1,188,0.5230312347412109,0.08950376510620117
512,16,1,189,0.5719575881958008,0.0911557674407959
512,16,1,190,0.6394674777984619,0.09237337112426758
512,16,1,191,0.6011285781860352,0.09051012992858887
512,16,1,192,0.6155731678009033,0.09063291549682617
512,16,1,193,0.6348793506622314,0.09002971649169922
512,16,1,194,0.5867643356323242,0.09007787704467773
512,16,1,195,0.6187667846679688,0.09149503707885742
512,16,1,196,0.5304527282714844,0.08999443054199219
512,16,1,197,0.5789976119995117,0.09180140495300293
512,16,1,198,0.5859198570251465,0.08991503715515137
512,16,1,199,0.5887513160705566,0.0911703109741211
512,16,1,200,0.6104879379272461,0.08971333503723145
512,16,1,201,0.6240065097808838,0.09085988998413086
512,16,1,202,0.5438046455383301,0.08938288688659668
512,16,1,203,0.6862411499023438,0.08987212181091309
512,16,1,204,0.6367712020874023,0.0892481803894043
512,16,1,205,0.594977617263794,0.09187865257263184
512,16,1,206,0.5704734325408936,0.08901047706604004
512,16,1,207,0.668597936630249,0.08861351013183594
512,16,1,208,0.5965492725372314,0.08808517456054688
512,16,1,209,0.4186551570892334,0.0896914005279541
512,16,1,210,0.5753839015960693,0.09206914901733398
512,16,1,211,0.4207727909088135,0.09469270706176758
512,16,1,212,0.5094361305236816,0.09320306777954102
512,16,1,213,0.547482967376709,0.09358453750610352
512,16,1,214,0.5154485702514648,0.09435510635375977
512,16,1,215,0.645620584487915,0.09417557716369629
512,16,1,216,0.5533945560455322,0.0932166576385498
512,16,1,217,0.5855157375335693,0.0945286750793457
512,16,1,218,0.6316671371459961,0.09206175804138184
512,16,1,219,0.5659017562866211,0.09371829032897949
512,16,1,220,0.5753798484802246,0.09366345405578613
512,16,1,221,0.5573546886444092,0.09615969657897949
512,16,1,222,0.5468971729278564,0.0934903621673584
512,16,1,223,0.5019180774688721,0.0932464599609375
