batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,training_time,data_todevice_time
256,16,1,1,22.968220710754395,7.545500755310059,15.422719955444336,2.3823375701904297
256,16,1,2,22.56908655166626,7.15347957611084,15.41560697555542,2.3828907012939453
512,0,1,0,868.9108190536499,840.2075002193451,28.70331883430481,10.064905405044556
512,0,1,1,879.9002163410187,852.2338445186615,27.666371822357178,10.198911905288696
512,0,1,2,870.8475739955902,842.9625539779663,27.8850200176239,10.315122127532959
512,1,1,0,902.0504584312439,873.285573720932,28.76488471031189,4.77666711807251
512,1,1,1,915.9877336025238,888.1253259181976,27.862407684326172,4.776519775390625
512,1,1,2,914.6724152565002,886.8159351348877,27.85648012161255,4.775437831878662
512,2,1,0,418.1226918697357,389.7429711818695,28.37972068786621,4.779710054397583
512,2,1,1,427.85463523864746,400.08149003982544,27.77314519882202,4.775063753128052
512,2,1,2,423.1445822715759,395.45337200164795,27.69121026992798,4.776662826538086
512,4,1,0,181.21710562705994,152.28306365013123,28.93404197692871,4.769332408905029
512,4,1,1,184.20351934432983,156.27891278266907,27.924606561660767,4.767306327819824
512,4,1,2,176.39678144454956,148.52538108825684,27.871400356292725,4.770329236984253
512,8,1,0,63.3581268787384,34.23071599006653,29.127410888671875,4.769750356674194
512,8,1,1,59.029022216796875,31.129892349243164,27.89912986755371,4.762762784957886
512,8,1,2,63.06291055679321,35.19103717803955,27.871873378753662,4.766498327255249
512,16,1,0,43.03386950492859,14.280380249023438,28.75348925590515,4.761509895324707
512,16,1,1,42.492955684661865,14.650989294052124,27.84196639060974,4.756587028503418
512,16,1,2,42.741294145584106,14.92390513420105,27.817389011383057,4.7561562061309814
512,16,1,0,417.81766724586487,69.60065221786499,348.2170150279999,59.225998878479004
512,16,1,1,412.2909438610077,65.33294892311096,346.95799493789673,59.22284555435181
16,4,1,0,3011.6140348911285,1240.68399310112,1770.9300417900085,69.00528192520142
16,4,1,1,3081.7531588077545,1302.342993736267,1779.4101650714874,69.31377935409546
16,8,1,0,1832.112653017044,110.19214105606079,1721.9205119609833,67.59517002105713
16,8,1,1,1847.522405385971,107.02222895622253,1740.5001764297485,67.5058810710907
16,16,1,0,1984.7669563293457,107.39468908309937,1877.3722672462463,67.56188774108887
16,16,1,1,1955.4899094104767,106.67480421066284,1848.8151051998138,67.50289416313171
32,4,1,0,2463.6979258060455,1590.32679605484,873.3711297512054,63.80250549316406
512,4,1,0,2375.963235616684,2026.7019934654236,349.2612421512604,59.354896545410156
512,4,1,1,2395.2725315093994,2046.5207567214966,348.75177478790283,59.390302896499634
512,8,1,0,755.3871374130249,404.5831708908081,350.8039665222168,59.38047742843628
512,8,1,1,734.5576403141022,385.3189332485199,349.2387070655823,59.346482038497925
512,16,1,0,420.6635389328003,69.21858477592468,351.4449541568756,59.25249528884888
512,16,1,1,415.3884811401367,66.08307456970215,349.30540657043457,59.250691413879395
256,4,1,0,1758.8444817066193,1454.0521004199982,304.7923812866211,47.832401752471924
256,4,1,1,1776.5200066566467,1469.5784697532654,306.94153690338135,47.831244707107544
256,8,1,0,597.7578184604645,291.386262178421,306.37155628204346,47.745190143585205
256,8,1,1,625.6393501758575,319.96255254745483,305.6767976284027,47.69499397277832
256,16,1,0,361.72113251686096,54.48220610618591,307.23892641067505,47.4971444606781
256,16,1,1,360.89748072624207,53.959301233291626,306.93817949295044,47.52199602127075
128,4,1,0,889.362555027008,712.7307405471802,176.63181447982788,24.163254022598267
128,4,1,1,899.2063612937927,721.4770860671997,177.72927522659302,24.133382081985474
128,8,1,0,294.5595531463623,115.01757574081421,179.5419774055481,24.014058113098145
128,8,1,1,293.64430594444275,113.86665892601013,179.77764701843262,24.009568214416504
128,16,1,0,209.72791528701782,28.1925106048584,181.53540468215942,23.884830474853516
128,16,1,1,208.19266176223755,27.805875062942505,180.38678669929504,23.870386362075806
64,4,1,0,455.6889760494232,340.7899634838104,114.8990125656128,12.235907793045044
64,4,1,1,454.30047059059143,349.28454542160034,105.01592516899109,12.214561700820923
