batch_size,worker_num,prefetch_factor,AVG_data,MIN_data,MAX_data,Median_data,p99_data,AVG_train,MIN_train,MAX_train,Median_train,p99_train,AVG_todevice,MIN_todevice,MAX_todevice,Median_todevice,p99_todevice
256,40,1,0.01520866288697072,0.011986732482910156,10.52262806892395,0.012245535850524902,0.013413476943969722,0.07620329286447568,0.06870388984680176,0.6694319248199463,0.07594764232635498,0.07972215414047241,0.011873984368631579,0.011834383010864258,0.012969732284545898,0.011867046356201172,0.01197409152984619
256,64,1,0.016959139959925772,0.011976957321166992,17.9601309299469,0.012259960174560547,0.013516767024993893,0.07643182060790833,0.06969308853149414,0.5709247589111328,0.07611465454101562,0.07944507360458374,0.011877067126420608,0.01183462142944336,0.014762639999389648,0.011867523193359375,0.011991021633148193
512,32,1,0.02884707171663487,0.023694276809692383,15.394293308258057,0.024096369743347168,0.0255256199836731,0.13930598141954575,0.1324756145477295,1.5104155540466309,0.13871705532073975,0.14285691022872926,0.023681207383565193,0.023627519607543945,0.02461385726928711,0.02366924285888672,0.02380394220352173
512,40,1,0.029248976783691455,0.0236971378326416,16.414177179336548,0.02410745620727539,0.02548768281936646,0.13957213135741406,0.13179922103881836,2.2575392723083496,0.13881075382232666,0.1429236626625061,0.023679957305975288,0.023629188537597656,0.025356054306030273,0.02366948127746582,0.023792729377746583
512,64,1,0.03331429190296444,0.023693323135375977,29.910618782043457,0.024146318435668945,0.025533447265625002,0.13925405724538412,0.13177490234375,1.1095759868621826,0.13871538639068604,0.14321117877960207,0.023688343979662463,0.023630380630493164,0.026964187622070312,0.023674488067626953,0.023814663887023926
16,4,1,0.012364525492266994,0.0009267330169677734,0.5218954086303711,0.007935404777526855,0.049577291011810284,0.022343644944467236,0.015835046768188477,0.453754186630249,0.022322773933410645,0.02490986585617065,0.0008681691071296507,0.0007941722869873047,0.0013537406921386719,0.0008699893951416016,0.0009231543540954589
16,8,1,0.0014269043284337302,0.0009081363677978516,0.46438121795654297,0.0013129711151123047,0.0019476222991943355,0.02130079927875888,0.009045124053955078,0.4728543758392334,0.021511316299438477,0.02554415464401244,0.0008430494960621874,0.0007829666137695312,0.0015380382537841797,0.0008375644683837891,0.0010082650184631346
16,16,1,0.001521148254978034,0.0009286403656005859,0.6731712818145752,0.0013499259948730469,0.002089259624481201,0.023763496945482944,0.011225461959838867,0.5160279273986816,0.02341902256011963,0.029941086769103988,0.0008549133380393153,0.0007960796356201172,0.0030150413513183594,0.0008411407470703125,0.0010807466506958007
512,2,1,1.886462142951578,0.02385544776916504,5.541441917419434,1.9078630208969116,3.832588138580322,0.1385250973472778,0.1328895092010498,0.7208907604217529,0.13791131973266602,0.14664499282836915,0.023761715248620197,0.02366161346435547,0.024557828903198242,0.023764371871948242,0.023805618286132812
//0819结果
16,0,1,0.11167052514312348,0.09521961212158203,0.5417342185974121,0.11103606224060059,0.1259760856628418,0.01727595729694411,0.010272741317749023,0.34044694900512695,0.0164639949798584,0.021524906158447266,0.0019245621999952245,0.0011250972747802734,0.0028564929962158203,0.00193023681640625,0.00206756591796875
//0824结果
