batch_size,worker_num,prefetch_factor,AVG_data,MIN_data,MAX_data,Median_data,p99_data,AVG_train,MIN_train,MAX_train,Median_train,p99_train,AVG_todevice,MIN_todevice,MAX_todevice,Median_todevice,p99_todevice
32,32,1,0.022317217845542758,0.03990929266985725,0.3586448550737812,0.0016100406646728516,1.0477259159088135,0.0017440319061279297,0.5249639749526978,0.015286922454833984,0.9591524600982666,0.02066826820373535,0.4966886043548584,0.001565236671298158,0.001514434814453125,0.002583742141723633,0.0015411376953125,0.0020962953567504883
32,32,2,0.01918609002057244,0.05379674481410606,0.26288496554063673,0.0016405582427978516,0.8827953338623047,0.0017440319061279297,0.4428675174713135,0.01782846450805664,1.4044573307037354,0.021162986755371094,0.7346506118774414,0.0015761431525735295,0.0015172958374023438,0.0026357173919677734,0.0015385150909423828,0.002167224884033203
32,32,3,0.026022906396903245,0.049958350611668007,0.3424911276996598,0.001638650894165039,1.2310497760772705,0.0018036365509033203,0.6168986558914185,0.012806415557861328,1.3864240646362305,0.015426874160766602,0.7307765483856201,0.0031220492194680605,0.0015172958374023438,0.08129477500915527,0.0015401840209960938,0.04150354862213135
32,32,4,0.020923408807492723,0.06502554930892646,0.24343993535269673,0.0016257762908935547,0.9607772827148438,0.002132415771484375,0.4817991256713867,0.019899368286132812,1.5245978832244873,0.036136627197265625,0.7996498346328735,0.001605538760914522,0.001512765884399414,0.002984285354614258,0.0015747547149658203,0.002353191375732422
64,1,1,0.4930709623822979,0.03877401351928711,0.9270952715994781,0.17304635047912598,0.8173098564147949,0.489901065826416,0.708491325378418,0.029402732849121094,0.4420351982116699,0.029994487762451172,0.2529095411300659,0.0031221988154392618,0.003068208694458008,0.0038361549377441406,0.00311279296875,0.0034807920455932617
64,1,2,0.4698905944824219,0.03885486079197304,0.9236261269970137,0.08327198028564453,0.8552796840667725,0.46600842475891113,0.6987060308456421,0.02942681312561035,0.4449028968811035,0.02999281883239746,0.254469633102417,0.0031254712273092833,0.0030612945556640625,0.003866910934448242,0.003113269805908203,0.003499627113342285
64,1,3,0.4632929353153004,0.038928588231404625,0.9224872164846906,0.06941056251525879,0.8083276748657227,0.4652535915374756,0.6635299921035767,0.02943873405456543,0.45713138580322266,0.029845476150512695,0.2602846622467041,0.0031278039894851984,0.0030660629272460938,0.003913402557373047,0.0031108856201171875,0.0035284757614135742
64,1,4,0.4654719502318139,0.03782933366064932,0.9248375975358489,0.08573412895202637,0.7937793731689453,0.465543270111084,0.6649163961410522,0.025564193725585938,0.43123579025268555,0.03060436248779297,0.24751412868499756,0.003188451131184896,0.0030639171600341797,0.0048902034759521484,0.0031096935272216797,0.004735708236694336
64,2,1,0.22533677138534247,0.03789701648786956,0.8560328565946751,0.003111124038696289,0.7365131378173828,0.07530689239501953,0.6037440299987793,0.023319482803344727,0.4766418933868408,0.02852487564086914,0.2694903612136841,0.003077418196435068,0.002990245819091797,0.003938198089599609,0.0030927658081054688,0.0035338401794433594
64,2,2,0.201201784844492,0.039417178023095224,0.8361842410367859,0.0031037330627441406,0.824371337890625,0.11914467811584473,0.624356746673584,0.02746105194091797,0.525676965713501,0.02886223793029785,0.29493463039398193,0.0031138915641635073,0.0029878616333007812,0.003884553909301758,0.0031042098999023438,0.0035074949264526367
