batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,data_whole_time,training_time
16,32,2,0,5.167790651321411,0.7996065616607666,1.486746072769165,3.681044578552246
16,32,3,0,5.035986423492432,0.7452993392944336,1.3749456405639648,3.661040782928467
16,32,4,0,4.983094692230225,0.646820068359375,1.3003981113433838,3.682696580886841


//CPU频率调整后
16,0,1,0,16.726794958114624,12.507517576217651,13.019165992736816,3.7076289653778076
16,0,2,0,17.601213455200195,13.305057287216187,13.820960998535156,3.780252456665039
16,0,3,0,16.472590446472168,12.256840229034424,12.772655487060547,3.699934959411621
16,0,4,0,16.5975124835968,12.38718557357788,12.901945352554321,3.6955671310424805
16,1,1,0,12.722726583480835,8.396173238754272,9.066908121109009,3.655818462371826
16,1,2,0,12.875239849090576,8.714240312576294,9.39342737197876,3.4818124771118164
16,1,3,0,12.599797248840332,8.45007038116455,9.130520820617676,3.4692764282226562
16,1,4,0,12.781690835952759,8.585892915725708,9.268192291259766,3.513498544692993
16,2,1,0,6.740444660186768,2.5656700134277344,3.2508249282836914,3.489619731903076
16,2,2,0,6.580236196517944,2.4112770557403564,3.0989551544189453,3.481281042098999
16,2,3,0,6.651582717895508,2.4829516410827637,3.178861141204834,3.472721576690674
16,2,4,0,6.444522142410278,2.2907979488372803,2.9833476543426514,3.461174488067627
16,4,1,0,4.510806322097778,0.3197207450866699,1.0233585834503174,3.487447738647461
16,4,2,0,4.475908279418945,0.28668856620788574,1.0010590553283691,3.474849224090576
16,4,3,0,4.450057744979858,0.2776682376861572,0.9845774173736572,3.465480327606201
16,4,4,0,4.4417314529418945,0.27171969413757324,0.9790191650390625,3.462712287902832
16,8,1,0,4.497797727584839,0.2867727279663086,1.0024423599243164,3.4953553676605225
16,8,2,0,4.520559787750244,0.31981420516967773,1.031527042388916,3.489032745361328
16,8,3,0,4.4825780391693115,0.29337310791015625,1.0072617530822754,3.475316286087036
16,8,4,0,4.432828426361084,0.2803003787994385,0.9753541946411133,3.4574742317199707
16,16,1,0,4.555675268173218,0.3616933822631836,1.0629708766937256,3.492704391479492
16,16,2,0,4.553900718688965,0.3490464687347412,1.0625970363616943,3.4913036823272705
16,16,3,0,4.532149791717529,0.3388526439666748,1.0444769859313965,3.487672805786133
16,16,4,0,4.50452733039856,0.3354001045227051,1.0267229080200195,3.47780442237854
16,32,1,0,4.6399054527282715,0.44045281410217285,1.1380257606506348,3.5018796920776367
16,32,2,0,4.617293834686279,0.4239983558654785,1.1178257465362549,3.4994680881500244
16,32,3,0,4.640482664108276,0.443601131439209,1.1351473331451416,3.5053353309631348
16,32,4,0,4.629123687744141,0.42942023277282715,1.1167192459106445,3.512404441833496


//如上的结果，多线程对于数据加载的性能提升非常明显，尤其是线程数量很高的时候，这时候反而是数据从CPU到GPU这个操作更加耗时，
于是尝试对这个操作进行优化


//--- 这个是开启 cuda() non-blocking 模式
16,0,1,0,16.280025720596313,12.11186408996582,12.569684982299805,3.710340738296509
16,0,2,0,17.742082357406616,13.481029033660889,13.938084363937378,3.8039979934692383
16,0,3,0,16.323199033737183,12.162425756454468,12.617442607879639,3.705756425857544
16,0,4,0,17.053268432617188,12.886138439178467,13.3416748046875,3.7115936279296875
16,1,1,0,12.637906789779663,8.34239673614502,8.95769739151001,3.6802093982696533
16,1,2,0,12.553157806396484,8.220451593399048,8.857640504837036,3.6955173015594482
16,1,3,0,12.882863283157349,8.744468212127686,9.368370532989502,3.5144927501678467
16,1,4,0,12.651349782943726,8.563517808914185,9.187200546264648,3.464149236679077
16,2,1,0,6.657055854797363,2.5138657093048096,3.15433669090271,3.5027191638946533
16,2,2,0,6.666362524032593,2.5525577068328857,3.183086633682251,3.483275890350342
16,2,3,0,6.52012038230896,2.3922154903411865,3.0320749282836914,3.4880454540252686
