batch_size,worker_num,prefetch_factor,AVG_data,MIN_data,MAX_data,Median_data,p99_data,AVG_train,MIN_train,MAX_train,Median_train,p99_train,AVG_todevice,MIN_todevice,MAX_todevice,Median_todevice,p99_todevice
512,4,1,0.767801965968958,0.02388453483581543,5.723647594451904,0.02437901496887207,3.225602388381958,0.13987305913788864,0.13135242462158203,0.969174861907959,0.13924765586853027,0.14803242683410645,0.023723904220298908,0.02364516258239746,0.025861263275146484,0.02370309829711914,0.023900270462036133
512,8,1,0.1435559801552547,0.023834943771362305,7.120616912841797,0.02457427978515625,0.9488897323608398,0.13995688632391262,0.1311185359954834,0.9764041900634766,0.13957834243774414,0.1437208652496338,0.02371628102155282,0.02363276481628418,0.02468252182006836,0.023705720901489258,0.023854494094848633
512,16,1,0.027837907833078396,0.02381753921508789,7.289350271224976,0.024161338806152344,0.025259971618652344,0.13994335675465946,0.1317453384399414,1.786653995513916,0.13872337341308594,0.14256954193115234,0.023673528197525384,0.023627281188964844,0.026417970657348633,0.023663759231567383,0.02378678321838379
512,32,1,0.030160332250332964,0.023829936981201172,7.550459623336792,0.024183034896850586,0.025427818298339844,0.14122709949155976,0.13284063339233398,2.2439053058624268,0.1395275592803955,0.14396142959594727,0.023674390364860905,0.02362513542175293,0.026718854904174805,0.023664236068725586,0.0237884521484375
16,0,1,0.12570241950024133,0.10588192939758301,0.2509164810180664,0.12546014785766602,0.14193320274353027,0.021262616529755446,0.014484405517578125,0.4373753070831299,0.020771026611328125,0.02487945556640625,0.0025073133189340998,0.0019965171813964844,0.007147073745727539,0.0025119781494140625,0.0028314590454101562
16,1,1,0.1261405589758069,0.0015277862548828125,0.3652341365814209,0.12577199935913086,0.14920282363891602,0.023284923666897325,0.01756572723388672,0.4943416118621826,0.022750139236450195,0.028535127639770508,0.0008783863521349066,0.0008149147033691406,0.004364490509033203,0.0008671283721923828,0.0009455680847167969
16,2,1,0.049605573909631794,0.0009801387786865234,0.3982217311859131,0.04886198043823242,0.1097414493560791,0.023556416896150924,0.01622152328491211,0.4964110851287842,0.02335071563720703,0.026452302932739258,0.0008865137924735753,0.000797271728515625,0.0029993057250976562,0.0008900165557861328,0.0009295940399169922
32,0,1,0.25831658383836037,0.21478724479675293,0.374312162399292,0.2583484649658203,0.2910921573638916,0.020669775209326793,0.015733957290649414,0.43274784088134766,0.02018451690673828,0.024098873138427734,0.004898107748875196,0.0031397342681884766,0.017716169357299805,0.00484156608581543,0.006033182144165039
32,1,1,0.26031693764056996,0.0017876625061035156,0.5187640190124512,0.260469913482666,0.29483699798583984,0.02307061324531826,0.01777815818786621,0.5009133815765381,0.022841215133666992,0.026297569274902344,0.0016369151211213851,0.0015430450439453125,0.002414226531982422,0.0016353130340576172,0.0016760826110839844
32,2,1,0.12080252605459203,0.0017485618591308594,0.5952210426330566,0.11788749694824219,0.2534325122833252,0.022873520314961537,0.019351720809936523,0.4959237575531006,0.02263808250427246,0.027190685272216797,0.001633857262843493,0.0015387535095214844,0.0024809837341308594,0.0016374588012695312,0.0016963481903076172
64,0,1,0.5547366997767901,0.4749932289123535,0.7725932598114014,0.5550310611724854,0.6090071201324463,0.029550223753250938,0.023746252059936523,0.4502720832824707,0.02944040298461914,0.03103780746459961,0.007557263796118603,0.0063228607177734375,0.02599620819091797,0.007199764251708984,0.014222383499145508
64,1,1,0.5192934600547932,0.18954968452453613,2.038482427597046,0.5240328311920166,0.5916037559509277,0.030896474813473695,0.024059772491455078,0.447681188583374,0.030768394470214844,0.03392767906188965,0.0031169479576007896,0.0030405521392822266,0.0038919448852539062,0.0031175613403320312,0.0031816959381103516
