batch_size,worker_num,AVG_data,MIN_data,MAX_data,Median_data,p99_data,AVG_train,MIN_train,MAX_train,Median_train,p99_train
256,2,0.9736305415630341,0.01213979721069336,6.5600666999816895,0.7758605480194092,4.756992316246031,0.09785810112953186,0.08014655113220215,0.5613760948181152,0.08268105983734131,0.4291297435760496
256,2,1.0239810824394227,0.013091564178466797,6.513160467147827,0.7952349185943604,4.740275883674619,0.09870951771736144,0.0720372200012207,0.7014782428741455,0.08208167552947998,0.5150261926650999
256,2,1.2606443166732788,0.012268543243408203,6.32110333442688,0.766929030418396,5.838857624530793,0.17744722366333007,0.08415436744689941,0.8610432147979736,0.08651113510131836,0.8035886669158936
256,2,1.089458739757538,0.01239156723022461,6.639090061187744,0.7591155767440796,5.734995381832117,0.11371784210205078,0.0807945728302002,0.5533897876739502,0.08323335647583008,0.4906944680213924
256,2,1.117795705795288,0.012423992156982422,6.7044665813446045,0.8084800243377686,5.799096040725702,0.11534063816070557,0.08085322380065918,0.5690779685974121,0.08427143096923828,0.503684065341949
256,8,4.441927909851074,1.8882310390472412,20.658758640289307,4.014093399047852,15.997326884269729,0.1716772476832072,0.07986783981323242,1.8464391231536865,0.09649467468261719,1.480848572254182
256,8,4.344078739484151,2.5393643379211426,22.061110019683838,3.7473671436309814,16.834881486892716,0.15113958517710369,0.0933372974395752,1.4625732898712158,0.10046303272247314,1.1052533626556407
256,8,4.063027350107829,1.9264328479766846,21.25249934196472,3.40827739238739,16.65162783622743,0.1644619862238566,0.09113931655883789,1.4911012649536133,0.09703409671783447,1.2575662708282478
256,8,4.385651938120524,2.240114212036133,22.35646915435791,3.775555372238159,17.10343796253206,0.1528600533803304,0.07818937301635742,1.566667079925537,0.09819447994232178,1.1790476679801953
//0714测试: no 亲和CPU
256,8,0.48663397789001467,0.012150764465332031,18.157278299331665,0.152121901512146,2.1195869851113196,0.09419856071472169,0.07979631423950195,1.2232475280761719,0.08079826831817627,0.23200315475464378
//模式2
256,8,0.5126311087608337,0.012135028839111328,18.57415795326233,0.15265297889709473,2.605112993717276,0.09312062501907349,0.07949233055114746,1.1198320388793945,0.0809175968170166,0.23405066490173798
256,8,0.5003471779823303,0.012122631072998047,17.621750354766846,0.1528688669204712,2.3872800683976005,0.08840842485427856,0.07934141159057617,0.6848642826080322,0.08045804500579834,0.22743836164474723
256,6,0.5252867889404297,0.011993408203125,15.229057312011719,0.15252196788787842,2.3944315505028433,0.08803000450134277,0.07967853546142578,0.6107110977172852,0.08092951774597168,0.2256054067611714
//模式3
256,8,0.6585244369506836,0.01227259635925293,22.71138834953308,0.16088640689849854,3.4571373963357015,0.08952760219573974,0.0695028305053711,1.3159584999084473,0.07251763343811035,0.3002892875671439
256,6,0.5737644624710083,0.01249837875366211,17.092334747314453,0.1607832908630371,2.816130108833387,0.08919423580169678,0.06966471672058105,1.0127151012420654,0.07647418975830078,0.2416339325904886
//模式1
256,0,1.5965556359291078,1.4636726379394531,1.9739608764648438,1.569970965385437,1.9377907299995425,0.08639303207397461,0.07138776779174805,0.5790462493896484,0.08126461505889893,0.2499791359901445
256,4,0.5973679494857788,0.012038469314575195,11.082483291625977,0.15301740169525146,2.3004436731338953,0.09265777111053466,0.07474207878112793,0.9249997138977051,0.08259975910186768,0.23307338714599968
256,16,0.6919991993904113,0.01193547248840332,37.95760893821716,0.15107238292694092,2.8580467391015913,0.09089319944381714,0.07967448234558105,0.847783088684082,0.08137309551239014,0.227640485763553
256,20,0.7912551927566528,0.012044668197631836,46.367289304733276,0.1526176929473877,2.767565188408123,0.0908541464805603,0.07920193672180176,0.9416167736053467,0.08018851280212402,0.22907402276993166
//模式1： all_core
256,8,0.5306935644149781,0.01214289665222168,19.96727728843689,0.1525897979736328,2.4882983636856983,0.09224082708358765,0.07962369918823242,0.9987630844116211,0.08098340034484863,0.23333305120468534
256,0,1.678326485157013,1.271646499633789,1.956629753112793,1.6884750127792358,1.921611454486847,0.09656715393066406,0.08007311820983887,0.7709057331085205,0.08114683628082275,0.2576064586639431
256,4,0.6334225106239318,0.012481212615966797,11.119586706161499,0.17025339603424072,2.264178156852768,0.09022721529006958,0.07072043418884277,0.9153120517730713,0.08107626438140869,0.23266258478165025
256,16,0.7199417448043823,0.011990785598754883,37.854169845581055,0.15453410148620605,3.236266982555568,0.09045730113983154,0.06981396675109863,1.3311057090759277,0.07931888103485107,0.2324614381790218
256,20,0.8035350775718689,0.012061834335327148,47.59069108963013,0.15204989910125732,2.848010313511126,0.08918959140777588,0.0788719654083252,0.8125245571136475,0.07980155944824219,0.2273197650909454
256,8,0.5226316285133362,0.012138128280639648,20.14813780784607,0.16093957424163818,2.3005767798424688,0.08888807058334351,0.07051587104797363,0.9994969367980957,0.08055555820465088,0.2298015260696451
256,8,3.9805373032887776,2.5396335124969482,21.728827476501465,3.370612144470215,16.686572215557113,0.16532867749532063,0.09475064277648926,1.4357688426971436,0.10321009159088135,1.2108977484703072
256,8,5.397224807739258,2.72977614402771,22.32757806777954,3.662446975708008,20.664166922569276,0.2908620834350586,0.09330034255981445,1.5675618648529053,0.09628617763519287,1.4785779070854188
16,8,0.363664326844392,0.1734480857849121,19.29649329185486,0.24564480781555176,0.32551202535629203,0.04782600020184929,0.028390884399414062,0.7742013931274414,0.043969035148620605,0.05992572307586656
